이름,세부카테고리,주소,위도,경도,전화번호,링크
호호식당 익선,음식점>일식>일식당,서울특별시 종로구 익선동 170-1 호호식당 익선,37.5730235,126.9904379,,http://www.instagram.com/hohosikdang_official
온천집,음식점>일식>샤브샤브,서울특별시 종로구 돈화문로11나길 31-8,37.5740314,126.9898057,,https://www.instagram.com/oncheonjip_ikseon/
빠리가옥,음식점>프랑스음식,서울특별시 종로구 수표로28길 33-4,37.5733259,126.9902008,,https://app.catchtable.co.kr/ct/shop/lapero.ikseondong
삼청동수제비,음식점>한식,서울특별시 종로구 삼청로 101-1,37.5845273,126.9819599,,http://www.삼청동수제비.kr
갓잇 안국점,"음식점>멕시코,남미음식",서울특별시 종로구 북촌로2길 5-5 1층,37.5781671,126.9859643,,https://app.catchtable.co.kr/ct/shop/godeat_anguk
카페 레이어드 안국점,"음식점>카페,디저트",서울특별시 종로구 북촌로2길 2-3,37.5777401,126.9859679,,https://app.catchtable.co.kr/ct/shop/cafelayered_anguk?type=PICKUP&pickup-date=230418
다운타우너 안국,음식점>양식>햄버거,서울특별시 종로구 북촌로 6-4 1층,37.5774450,126.9862902,,http://downtowner.co.kr/
칸다소바 경복궁점,음식점>일식>일본식라면,서울특별시 종로구 자하문로7길 5 1층,37.5782119,126.9712623,,https://litt.ly/kandasoba
에베레스트 레스토랑 동대문점,음식점>인도음식,서울특별시 종로구 종로51가길 2-1,37.5726086,127.0125161,,http://www.everestfood.com/
에베레스트커리월드,음식점>인도음식,서울특별시 종로구 종로 305 2층(창신동),37.5720790,127.0115759,,https://blog.naver.com/everestcurryworld
정돈 대학로본점,음식점>일식>돈가스,서울특별시 종로구 대학로9길 12 지층,37.5818016,127.0011237,,
페르시안궁전,음식점>인도음식,서울특별시 종로구 성균관로6길 9 1층,37.5849028,126.9976014,,http://www.persianpalace.com/
깔리,음식점>인도음식,서울특별시 종로구 대학로11길 43 2층,37.5824805,126.9992776,,https://www.instagram.com/kali.seoul
미도인 대학로,음식점>양식,서울특별시 종로구 대학로9길 32 1층 미도인,37.5818711,127.0003671,,https://youtube.com/channel/UCxRWfLoFdwXyIU6_yq38uig?si=tpSW48w87J2hWl1f
아키비스트,"음식점>카페,디저트",서울특별시 종로구 효자로13길 52 1층 아키비스트 서촌점,37.5822184,126.9726786,,http://www.instagram.com/archivistcoffee
준수방키친,음식점>이탈리아음식,서울특별시 종로구 자하문로11길 8 준수방키친,37.5796788,126.9708097,,https://app.catchtable.co.kr/ct/shop/junsubangkitchen?from=share&type=WAITING
계열사,"음식점>치킨,닭강정",서울특별시 종로구 백석동길 7,37.5928996,126.9656561,,https://app.catchtable.co.kr/ct/shop/gaeyeoalsa
아델라베일리,음식점>이탈리아음식,서울특별시 종로구 북악산로 48,37.5952438,126.9702503,,https://blog.naver.com/kiyna
더식당 명동본점,음식점>한식,서울특별시 중구 명동10길 36 2층,37.5622625,126.9855667,,https://app.catchtable.co.kr/ct/shop/thesikdang
청와옥 을지로3가직영점,"음식점>한식>육류,고기요리>순대,순댓국",서울특별시 중구 을지로 110 1층 1호,37.5660827,126.9900656,,https://www.instagram.com/cheongwaok/
필동함박 충무로 본점,"음식점>스테이크,립",서울특별시 중구 필동로 7-1 1층 필동함박 충무로 본점,37.5609184,126.9962680,,
진작,음식점>일식>일식당,서울특별시 중구 수표로12길 12 1층,37.5640300,126.9908216,,https://app.catchtable.co.kr/ct/shop/jinjak_euljiro?from=share&type=WAITING
남산산채집,음식점>일식>돈가스,서울특별시 중구 소파로 95 1층,37.5567733,126.9853930,,
목멱산방 남산타워점,음식점>한식,서울특별시 중구 남산공원길 627,37.5553582,126.9853285,,http://instagram.com/m_horaeng
롯데호텔서울 라세느,음식점>뷔페,서울특별시 중구 을지로 30,37.5654532,126.9816557,,https://www.lottehotel.com/seoul-hotel/ko/dining/restaurant-la-seine
노티드 종각하이커,"음식점>카페,디저트>카페",서울특별시 중구 청계천로 40 한국관광공사 서울센터 5층,37.5685312,126.9816445,,https://smartstore.naver.com/cafeknotted
김가네 무교점,음식점>분식,서울특별시 중구 세종대로20길 23 1층,37.5671111,126.9787903,,https://blog.naver.com/gimkong7127
금성회관 약수역직영점,음식점>한식,서울특별시 중구 다산로 137 1층 101호,37.5560747,127.0111552,,
백소정 먹골점,음식점>일식>일식당,서울특별시 중랑구 동일로 939,37.6141482,127.0765471,,https://baeksojeong.com/
백소정 망우역점,음식점>일식>일식당,서울특별시 중랑구 망우로 388 2층,37.5985250,127.0951293,,
망우식당 우림시장 본점,음식점>이탈리아음식,서울특별시 중랑구 용마산로115가길 5 1층 망우식당,37.5979404,127.0955666,,https://www.instagram.com/mangwoo_bistro
구구당 강남본점,음식점>퓨전음식,서울특별시 강남구 강남대로102길 35 구구당 강남본점,37.5032847,127.0278795,,https://app.catchtable.co.kr/ct/shop/gugudang
태양의토마토라멘 강남점,음식점>일식>일본식라면,서울특별시 강남구 강남대로106길 7 2층,37.5029758,127.0262365,,https://www.instagram.com/taitoma_korea
을지다락 강남역,음식점>양식,서울특별시 강남구 강남대로96길 22 2층,37.4999202,127.0287954,,https://www.instagram.com/euljidarak_gangnamstation
오마카세 오사이초밥 강남역점,"음식점>일식>초밥,롤",서울특별시 강남구 테헤란로1길 28-9 5층,37.5004882,127.0280926,,https://catchtable.co.kr/542sushign
감성타코 강남역점,"음식점>멕시코,남미음식",서울특별시 강남구 강남대로 406 지하1층 감성타코,37.4989609,127.0275014,,https://app.catchtable.co.kr/ct/shop/tacognm?from=share&type=DINING
다운타우너 청담,음식점>양식>햄버거,서울특별시 강남구 도산대로53길 14 1층,37.5240289,127.0384976,,http://downtowner.co.kr/
텍사스데브라질 압구정점,"음식점>스테이크,립",서울특별시 강남구 논현로 854 안다즈 호텔 지하 1층,37.5253216,127.0288651,,http://www.texasdebrazil.co.kr/
이끼롤까스 가로수길본점,음식점>일식>돈가스,서울특별시 강남구 강남대로152길 64 지하1층,37.5187607,127.0244724,,https://blog.naver.com/ikiroll
노브랜드버거 역삼역점,음식점>양식>햄버거,서울특별시 강남구 테헤란로 201 1층,37.5012072,127.0370670,,http://www.nobrandburger.com
나폴리회관 강남역점,음식점>피자,서울특별시 강남구 테헤란로5길 24 1층 나폴리회관,37.5002033,127.0289916,,http://instagram.com/napolihall
까폼,음식점>태국음식,서울특별시 강남구 선릉로153길 18 지하1층,37.5248766,127.0379906,,http://instagram.com/krap_pom
완미족발 논현본점,"음식점>한식>육류,고기요리>족발,보쌈",서울특별시 강남구 강남대로118길 20 지상1층 완미족발,37.5066405,127.0251381,,https://www.instagram.com/wanmi_jokbal_nonhyeon/
삼육가 본점,"음식점>한식>육류,고기요리",서울특별시 강남구 강남대로114길 8 1층 삼육가,37.5056554,127.0249829,,https://app.catchtable.co.kr/ct/shop/36ga_snh
땀땀,음식점>베트남음식,서울특별시 강남구 강남대로98길 12-5,37.5003861,127.0279819,,
60년전통신촌황소곱창 강남역직영점,"음식점>한식>육류,고기요리>곱창,막창,양",서울특별시 강남구 강남대로100길 13 스타빌딩 지상1층,37.5018424,127.0271689,,https://app.catchtable.co.kr/ct/shop/60hwangsogobchang
1992 덮밥&amp;짜글이 강남본점,음식점>한식,서울특별시 강남구 강남대로84길 6 1층 1992덮밥&짜글이,37.4964596,127.0291564,,https://talk.naver.com/profile/w414nk
호보식당 강남역삼본점,음식점>한식,서울특별시 강남구 논현로85길 43 1층,37.4980897,127.0346322,,https://catchtable.co.kr/hobo_yeoksam
연하동 신논현점,음식점>일식>일식당,서울특별시 강남구 강남대로110길 19-1 지상1층,37.5039501,127.0264478,,
요미우돈교자 강남점,음식점>일식>일식당,서울특별시 강남구 강남대로110길 13 지상1층 요미우돈교자 강남점,37.5040109,127.0259335,,https://app.catchtable.co.kr/ct/shop/ymudongyoza_gangnam
쿄코코 신논현점,음식점>일식>일식당,서울특별시 강남구 강남대로106길 23 지하1층,37.5032810,127.0274037,,
미도인 강남,음식점>양식,서울특별시 강남구 강남대로102길 16 지상 1층,37.5021186,127.0271668,,https://youtube.com/channel/UCxRWfLoFdwXyIU6_yq38uig?si=tpSW48w87J2hWl1f
샤블리 신사본점,음식점>일식>샤브샤브,서울특별시 강남구 강남대로152길 35 2층,37.5180669,127.0222440,,http://instagram.com/shabuly_sajang
함수라 논현직영점,음식점>한식,서울특별시 강남구 강남대로114길 8 2층,37.5056966,127.0249590,,https://app.catchtable.co.kr/ct/shop/hamsura
이복희해장 선릉본점,음식점>한식,서울특별시 강남구 테헤란로70길 14-12 지상1층,37.5042557,127.0528516,,https://app.catchtable.co.kr/ct/shop/lee_bok_hee_haejang
국밥 참 맛있는 집 역삼점,음식점>한식>국밥,서울특별시 강남구 언주로98길 39 1층,37.5046549,127.0450081,,https://www.gukcham.com/
꾸아 강남역CGV점,음식점>베트남음식,서울특별시 강남구 강남대로102길 11 2층,37.5019226,127.0267526,,https://litt.ly/qua_gangnam
모던아시안누들서비스,음식점>아시아음식,서울특별시 강남구 강남대로162길 41-20 1층,37.5218293,127.0211729,,https://app.catchtable.co.kr/ct/shop/modernasiannoodleservice
그랜드 인터컨티넨탈 서울 파르나스 그랜드 키친,음식점>뷔페,서울특별시 강남구 테헤란로 521 그랜드 인터컨티넨탈 서울 파르나스 1층,37.5093354,127.0616352,,https://www.instagram.com/grand_intercontinental
노브랜드버거 코엑스점,음식점>양식>햄버거,서울특별시 강남구 영동대로 513 1층,37.5115951,127.0602425,,http://www.nobrandburger.com
쿠우쿠우 골드 강동점,"음식점>일식,초밥뷔페",서울특별시 강동구 양재대로 1571 홈플러스 지하 1층,37.5457145,127.1422553,,http://www.qooqoo.co.kr/
짬뽕지존 길동점,음식점>중식당,서울특별시 강동구 양재대로 1450 1층,37.5353076,127.1394535,,
갓잇 올림픽공원점,"음식점>멕시코,남미음식",서울특별시 강동구 성안로 14 1층 갓잇,37.5250791,127.1295973,,https://app.catchtable.co.kr/ct/shop/godeat_olympicpark
르칵투스 명일동점,음식점>양식,"서울특별시 강동구 양재대로134길 49 1, 2층 101, 102호",37.5478538,127.1463249,,https://www.instagram.com/lecactus__
메종 드 플래터 스타시티서울 레스토랑,음식점>양식,서울특별시 강동구 구천면로 140 스타시티빌딩 7층,37.5422758,127.1204648,,https://app.catchtable.co.kr/ct/shop/maisondeplatter
미테이블 올림픽공원직영점,음식점>양식,서울특별시 강동구 성안로 24 1층 102호,37.5257970,127.1298715,,https://blog.naver.com/metable99
완미족발 서울암사점,"음식점>한식>육류,고기요리>족발,보쌈",서울특별시 강동구 상암로 12 102호,37.5510260,127.1251512,,https://www.instagram.com/wanmi_amsa
달청 성내본점,음식점>한식,서울특별시 강동구 성안로3길 128 2층,37.5283907,127.1232575,,
꿀꿀진순대 강동본점,"음식점>한식>육류,고기요리>순대,순댓국","서울특별시 강동구 양재대로103길 70 1층 101호, 102호",37.5339962,127.1340449,,https://blog.naver.com/kylecho313
싸다김밥 천호역점,음식점>분식,서울특별시 강동구 올림픽로 653 1층 싸다김밥,37.5399045,127.1236184,,https://ssadagb.com
핵밥 고덕역점,음식점>일식>덮밥,서울특별시 강동구 동남로75길 13-10 1층 101호,37.5539195,127.1550552,,https://www.hecbob.com/
솔솥 올림픽공원점,음식점>한식,서울특별시 강동구 성안로 17 정안빌딩 1층 솔솥,37.5255181,127.1294563,,https://www.instagram.com/solsot_olympicpark
샤브온당 고덕역점,음식점>일식>샤브샤브,서울특별시 강동구 고덕로 266 109호,37.5546937,127.1551146,,https://shabuondang.com/
라온정 한상 샤브칼국수 올림픽공원 둔촌본점,음식점>한식,서울특별시 강동구 성안로 61 1층 라온정,37.5290938,127.1312178,,https://www.instagram.com/raonjeong_gangdong/
보승회관 천호역점,음식점>한식>국밥,서울특별시 강동구 올림픽로 654 1층 1호,37.5398899,127.1240645,,https://www.boseunghall.com/
서울감자탕,음식점>한식,서울특별시 강동구 천호대로 1116 101호,37.5346658,127.1353381,,
김가네 고덕점,음식점>분식,서울특별시 강동구 동남로75길 13-7 배재빌딩,37.5538115,127.1555944,,https://blog.naver.com/gimkong7127
착한탕국,음식점>한식,서울특별시 강동구 상암로11길 17,37.5504319,127.1286634,,
짬뽕관 서울천호점,음식점>중식당,서울특별시 강동구 올림픽로 664 1층 짬뽕관,37.5405554,127.1249758,,http://짬뽕관.com
인정원월남쌈,음식점>베트남음식,서울특별시 강동구 천호대로 1158,37.5332845,127.1401909,,
포몬스 천호점,음식점>베트남음식,서울특별시 강동구 성내로 54 성내스테이 1층 포몬스,37.5283288,127.1259408,,https://www.instagram.com/phomons_c.h
라화쿵부 길동점,음식점>중식당,서울특별시 강동구 양재대로 1470 2층,37.5370009,127.1399416,,
비엣남맨션 천호점,음식점>베트남음식,서울특별시 강동구 올림픽로70길 50-9 1층,37.5388209,127.1265004,,
탕화쿵푸마라탕 미아사거리점,음식점>마라탕,서울특별시 강북구 도봉로10길 30 2층,37.6139595,127.0310616,,
고메스퀘어 수유점,"음식점>일식,초밥뷔페",서울특별시 강북구 도봉로 308 9층,37.6356641,127.0238352,,
상미규카츠 수유본점,음식점>일식>일식당,서울특별시 강북구 도봉로87길 32 1층 상미규카츠,37.6390613,127.0241837,,https://www.instagram.com/sangmi_gyukatsu
수유라멘,음식점>일식>일본식라면,서울특별시 강북구 한천로131길 17 1층 수유라멘,37.6384750,127.0274081,,https://www.instagram.com/ted_an98?igsh=dXV3Y3lsZjUyZnFk&utm_source=qr
다래함박스텍,음식점>일식>돈가스,서울특별시 강북구 수유로 20-2,37.6327810,127.0190130,,
오늘통닭 수유본점,"음식점>치킨,닭강정",서울특별시 강북구 도봉로 384 오늘통닭 수유본점,37.6408952,127.0290823,,https://ohnulopen.com/
